################################################################
# ThreatFox IOCs: recent additions - CSV format                #
# Last updated: 2026-04-12 04:49:28 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","is_compromised","reference","tags","anonymous","reporter"
"2026-04-11 20:23:53", "1784383", "http://195.133.9.138/nah11/random.exe", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,Rock4er,User-Agent Check,xHamster", "0", "HuntYethHounds"
"2026-04-11 20:22:55", "1784382", "4sh-gate.veltraxis.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 20:24:21", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 20:17:39", "1784381", "valueink.veltraxis.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 20:18:18", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 20:15:40", "1784380", "http://195.133.9.138/at11/random.exe", "url", "payload_delivery", "unknown", "None", "Unknown malware", "2026-04-11 20:26:31", "100", "False", "", "ClickFix,Rock4er,User-Agent Check,xHamster", "0", "HuntYethHounds"
"2026-04-11 20:12:42", "1784379", "http://195.133.9.138/new/file.exe", "url", "payload_delivery", "win.vidar", "None", "Vidar", "", "100", "False", "", "ClickFix,Rock4er,User-Agent Check,Vidar,xHamster", "0", "HuntYethHounds"
"2026-04-11 20:11:37", "1784378", "d1rec-panel.veltraxis.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 20:13:37", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 20:05:59", "1784377", "45hd.veltraxis.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 20:07:20", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 20:01:14", "1784376", "http://103.27.156.239/_/", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,User-Agent Check,xHamster", "0", "HuntYethHounds"
"2026-04-11 20:00:23", "1784375", "tshrx.zexo4mira.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 20:02:22", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 19:54:50", "1784374", "serlineex9.zexo4mira.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 19:56:57", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 19:49:15", "1784373", "quarryaud.zexo4mira.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 19:50:39", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 19:43:49", "1784372", "thorn2-mark.zexo4mira.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 19:44:22", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 19:38:12", "1784371", "onp3.zexo4mira.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 19:39:40", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 19:37:39", "1784197", "http://45.32.150.251/DcBgkhPhBl%2FI%2B47SkwikzA%3D%3D", "url", "payload_delivery", "js.glassworm", "None", "GlassWorm", "", "100", "False", "https://codeberg.org/tip-o-deincognito/glassworm-writeup", "GlassWorm,Wave3", "0", "tipo_deincognito"
"2026-04-11 19:37:38", "1784198", "http://45.32.150.251/get_arhive_npm/oQrcBH156bazw%2BWDRT0eMA%3D%3D", "url", "payload_delivery", "js.glassworm", "None", "GlassWorm", "", "100", "False", "https://codeberg.org/tip-o-deincognito/glassworm-writeup", "GlassWorm,Wave3", "0", "tipo_deincognito"
"2026-04-11 19:37:38", "1784199", "http://45.32.150.251/darwin-universal/eS7NGXnATAMvSxCvb5IR1w%3D%3D?wallet=trezor", "url", "payload_delivery", "js.glassworm", "None", "GlassWorm", "", "100", "False", "https://codeberg.org/tip-o-deincognito/glassworm-writeup", "GlassWorm,wallet-trojan,Wave3", "0", "tipo_deincognito"
"2026-04-11 19:37:37", "1784200", "http://45.32.150.251/darwin-universal/eS7NGXnATAMvSxCvb5IR1w%3D%3D?wallet=ledger", "url", "payload_delivery", "js.glassworm", "None", "GlassWorm", "", "100", "False", "https://codeberg.org/tip-o-deincognito/glassworm-writeup", "GlassWorm,wallet-trojan,Wave3", "0", "tipo_deincognito"
"2026-04-11 19:37:37", "1784201", "http://45.32.150.251/g/DcBgkhPhBl%2FI%2B47SkwikzA%3D%3D", "url", "payload_delivery", "js.glassworm", "None", "GlassWorm", "", "100", "False", "https://codeberg.org/tip-o-deincognito/glassworm-writeup", "calendar-c2,GlassWorm,Wave3", "0", "tipo_deincognito"
"2026-04-11 19:37:36", "1784202", "http://217.69.3.51/g/DcBgkhPhBl%2FI%2B47SkwikzA%3D%3D", "url", "payload_delivery", "js.glassworm", "None", "GlassWorm", "", "100", "False", "https://codeberg.org/tip-o-deincognito/glassworm-writeup", "calendar-c2,GlassWorm,Wave3", "0", "tipo_deincognito"
"2026-04-11 19:37:36", "1784223", "processthor.particu1silomer.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 10:05:08", "100", "False", "None", "11April2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-04-11 19:37:36", "1784241", "meta-dep1.halturitmel7ed.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 11:37:56", "100", "False", "None", "11April2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-04-11 19:37:35", "1784258", "arklith4os.di5honorman.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 12:23:29", "100", "False", "None", "11April2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-04-11 19:37:33", "1784271", "47.86.9.9:8443", "ip:port", "botnet_cc", "elf.gobrat", "None", "GobRAT", "", "100", "False", "", "GobRAT,RAT", "0", "whoamix302"
"2026-04-11 19:37:32", "1784272", "103.83.9.186:2049", "ip:port", "botnet_cc", "elf.mozi", "None", "Mozi", "", "100", "False", "", "Mozi", "0", "whoamix302"
"2026-04-11 19:37:31", "1784273", "176.82.221.56:6000", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "100", "False", "", "NetSupport,NetSupportManager RAT,RAT", "0", "whoamix302"
"2026-04-11 19:37:30", "1784274", "178.32.252.70:443", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "False", "", "Remcos,RemcosRAT,Remvio,Socmer", "0", "whoamix302"
"2026-04-11 19:37:29", "1784276", "188.137.244.24:9000", "ip:port", "botnet_cc", "win.sectop_rat", "1xxbot,ArechClient", "SectopRAT", "", "100", "False", "", "1xxbot,ArechClient,SectopRAT", "0", "whoamix302"
"2026-04-11 19:37:28", "1784277", "151.59.154.202:8080", "ip:port", "botnet_cc", "win.sectop_rat", "1xxbot,ArechClient", "SectopRAT", "", "100", "False", "", "1xxbot,ArechClient,SectopRAT", "0", "whoamix302"
"2026-04-11 19:37:27", "1784280", "209.99.187.121:80", "ip:port", "botnet_cc", "win.socks5_systemz", "ProxyBox", "Socks5 Systemz", "", "100", "False", "", "ProxyBox,Socks5 System", "0", "whoamix302"
"2026-04-11 19:37:26", "1784278", "188.137.244.159:9000", "ip:port", "botnet_cc", "win.sectop_rat", "1xxbot,ArechClient", "SectopRAT", "", "100", "False", "", "1xxbot,ArechClient,SectopRAT", "0", "whoamix302"
"2026-04-11 19:37:25", "1784306", "https://www.careersineyecare.org.uk/2024/06/12/six-reasons-to-be-a-vision-scientist/", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "90", "False", "https://clickfix.carsonww.com/domains/www.careersineyecare.org.uk", "ClickFix", "0", "CarsonWilliams"
"2026-04-11 19:37:24", "1784316", "47.86.11.149:8443", "ip:port", "botnet_cc", "elf.gobrat", "None", "GobRAT", "", "100", "False", "", "GobRAT", "0", "whoamix302"
"2026-04-11 19:37:24", "1784317", "136.244.88.162:8181", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "False", "", "Remcos,RemcosRAT,Remvio,Socmer", "0", "whoamix302"
"2026-04-11 19:37:23", "1784319", "vrtnte.tremvaxis.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 15:57:11", "100", "False", "None", "11April2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-04-11 19:37:22", "1784320", "l3tte-chain.tremvaxis.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 16:00:46", "100", "False", "None", "11April2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-04-11 19:37:22", "1784321", "166.88.54.158:443", "ip:port", "botnet_cc", "js.beavertail", "None", "BeaverTail", "", "100", "False", "https://opensourcemalware.com/blog/polinrider-attack", "beavertail,dpkr,polinrider", "0", "Wim"
"2026-04-11 19:37:21", "1784328", "https://minewosa.su/xamster.html", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "90", "False", "https://clickfix.carsonww.com/domains/minewosa.su", "ClickFix", "0", "CarsonWilliams"
"2026-04-11 19:37:19", "1784299", "https://www.itsgrill.com.br/", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "90", "False", "https://clickfix.carsonww.com/domains/www.itsgrill.com.br", "ClickFix", "0", "CarsonWilliams"
"2026-04-11 19:37:18", "1784303", "136.0.9.8:443", "ip:port", "botnet_cc", "js.beavertail", "None", "BeaverTail", "", "100", "False", "https://opensourcemalware.com/blog/polinrider-attack", "Beavertail,dprk,Evoxt,lazarus,nmp,NodeJS,polinrider,Supplychain", "0", "Wim"
"2026-04-11 19:32:31", "1784370", "misua.zexo4mira.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 19:32:37", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-11 19:26:41", "1784369", "cl3a-leaf.kryntalor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 19:30:09", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 19:21:13", "1784368", "sercoreis.kryntalor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 19:24:29", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 19:15:38", "1784367", "c4nvas9-spool.kryntalor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 19:15:46", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 19:10:13", "1784366", "wildsoc.kryntalor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 19:14:19", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 19:04:34", "1784365", "geo-vi5ua.kryntalor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 19:09:32", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 18:58:54", "1784364", "ancientrelay.kryntalor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 19:00:29", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-11 18:53:27", "1784363", "tcf5.plor9vexi.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 18:54:37", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 18:47:46", "1784362", "g3norn-stream.plor9vexi.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 18:48:44", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 18:41:49", "1784361", "networkmatrix.plor9vexi.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 18:43:40", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 18:36:29", "1784360", "lumvalear.plor9vexi.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 18:37:19", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 18:30:52", "1784359", "suddentermin.plor9vexi.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 18:32:24", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 18:25:30", "1784358", "trivenos.plor9vexi.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 18:25:50", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 18:19:33", "1784357", "kajsn.dravonix.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 18:20:50", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 18:14:18", "1784356", "assay-hyp.dravonix.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 18:15:43", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 18:09:00", "1784355", "cliorgan.dravonix.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 18:09:47", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 18:02:33", "1784354", "canvoya.dravonix.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 18:04:35", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 18:02:03", "1784353", "tnmr.ddns.net", "domain", "botnet_cc", "win.njrat", "Bladabindi,Lime-Worm", "NjRAT", "", "100", "False", "https://tria.ge/260411-plwd8afs5m", "C2,domain,njrat,triage", "0", "DonPasci"
"2026-04-11 18:02:01", "1784352", "mrkristach-59999.portmap.host", "domain", "botnet_cc", "win.njrat", "Bladabindi,Lime-Worm", "NjRAT", "", "100", "False", "https://tria.ge/260411-smc6taex7s", "C2,domain,njrat,triage", "0", "DonPasci"
"2026-04-11 18:01:59", "1784351", "57.129.2.13:3212", "ip:port", "botnet_cc", "win.njrat", "Bladabindi,Lime-Worm", "NjRAT", "", "100", "False", "https://tria.ge/260411-sybgcsb17k", "AS16276,C2,njrat,triage", "0", "DonPasci"
"2026-04-11 18:01:32", "1784350", "https://ionicj.cyou", "url", "botnet_cc", "win.lumma", "LummaC2 Stealer", "Lumma Stealer", "", "100", "False", "https://tria.ge/260411-s73l7sct8k", "C2,lumma,stealer,triage", "0", "DonPasci"
"2026-04-11 18:01:17", "1784349", "73.52.222.40:4782", "ip:port", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "False", "https://tria.ge/260411-rpg24sdx31", "AS7922,C2,quasar,rat,triage", "0", "DonPasci"
"2026-04-11 18:00:26", "1784348", "tastes.ru.com", "domain", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "False", "https://tria.ge/260411-v86rcsd17n", "quasar", "0", "dyingbreeds_"
"2026-04-11 18:00:14", "1784347", "37.221.65.44:1616", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "False", "https://tria.ge/260411-s5sdfsct5k", "Remcos", "0", "dyingbreeds_"
"2026-04-11 18:00:04", "1784346", "camzeroconnect.duckdns.org", "domain", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "False", "https://tria.ge/260411-vtx6nsgv8s", "Remcos", "0", "dyingbreeds_"
"2026-04-11 17:57:25", "1784345", "neural-mem.dravonix.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 17:58:34", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 17:51:29", "1784344", "yz16m.dravonix.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 17:52:45", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 17:46:00", "1784343", "y26me.vexu3larn.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 17:47:46", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-11 17:40:25", "1784342", "zencore2en.vexu3larn.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 17:41:32", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 17:40:09", "1784341", "109.107.176.68:5828", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "100", "False", "None", "NetSupport", "0", "abuse_ch"
"2026-04-11 17:34:29", "1784340", "brandquo.vexu3larn.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 17:36:13", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 17:28:59", "1784339", "rnacro-layer.vexu3larn.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 17:30:03", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-11 17:23:17", "1784338", "stolively.vexu3larn.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 17:25:14", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 17:17:57", "1784337", "vor-coreum.vexu3larn.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 17:19:07", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 17:12:32", "1784336", "va1ue-hinge.brinoxal.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 17:13:58", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 17:06:40", "1784335", "7mpydp.brinoxal.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 17:07:42", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 17:01:59", "1784334", "velv0-sync.brinoxal.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 17:02:48", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 16:55:22", "1784333", "solcoreal9.brinoxal.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 16:57:16", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 16:49:37", "1784332", "vorspireal.brinoxal.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 16:53:04", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 16:44:27", "1784331", "cjree.brinoxal.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 16:48:39", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 16:38:33", "1784330", "binaryrapid.qelto5rin.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 16:41:07", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 16:33:01", "1784329", "comp1le-mesh.qelto5rin.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 16:33:23", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-11 16:27:31", "1784327", "ppb9.qelto5rin.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 16:28:38", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 16:21:50", "1784326", "portalproxy.qelto5rin.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 16:22:51", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 16:15:59", "1784325", "apcsw.qelto5rin.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 16:18:05", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
